State,Year,Quarter,District,Trans_count,Trans_amount
telangana,2020,1,medchal malkajgiri,25458101,29277839174.0
telangana,2020,1,warangal urban,6200767,29277839174.0
telangana,2020,1,sangareddy,4610027,29277839174.0
telangana,2020,1,karimnagar,3037633,29277839174.0
telangana,2020,1,nalgonda,2636023,29277839174.0
telangana,2020,1,khammam,2537352,29277839174.0
telangana,2020,1,nizamabad,2202642,29277839174.0
telangana,2020,1,siddipet,1912271,29277839174.0
telangana,2020,2,hyderabad,56374644,29277839174.0
telangana,2020,2,rangareddy,18068048,29277839174.0
telangana,2020,2,medchal malkajgiri,17860704,29277839174.0
telangana,2020,2,warangal urban,6239185,29277839174.0
telangana,2020,2,sangareddy,4807036,29277839174.0
telangana,2020,2,nalgonda,3786127,29277839174.0
telangana,2020,2,khammam,3329665,29277839174.0
telangana,2020,2,karimnagar,3030914,29277839174.0
telangana,2020,2,nizamabad,2750473,29277839174.0
telangana,2020,2,siddipet,2417054,29277839174.0
telangana,2020,3,hyderabad,99285803,29277839174.0
telangana,2020,3,rangareddy,29573243,29277839174.0
telangana,2020,3,medchal malkajgiri,28698311,29277839174.0
telangana,2020,3,warangal urban,7847624,29277839174.0
telangana,2020,3,sangareddy,6800085,29277839174.0
telangana,2020,3,nalgonda,5228596,29277839174.0
telangana,2020,3,khammam,4612672,29277839174.0
telangana,2020,3,karimnagar,4242409,29277839174.0
telangana,2020,3,nizamabad,3738711,29277839174.0
telangana,2020,3,bhadradri kothagudem,3196550,29277839174.0
telangana,2020,4,hyderabad,117008707,29277839174.0
telangana,2020,4,rangareddy,53405219,29277839174.0
telangana,2020,4,medchal malkajgiri,49900746,29277839174.0
telangana,2020,4,warangal urban,11918795,29277839174.0
telangana,2020,4,sangareddy,11444304,29277839174.0
telangana,2020,4,nalgonda,7966177,29277839174.0
telangana,2020,4,khammam,7035947,29277839174.0
telangana,2020,4,karimnagar,6853847,29277839174.0
telangana,2020,4,nizamabad,5857682,29277839174.0
telangana,2020,4,bhadradri kothagudem,5185352,29277839174.0
telangana,2021,1,hyderabad,169703372,29277839174.0
telangana,2021,1,rangareddy,60675056,29277839174.0
telangana,2021,1,medchal malkajgiri,54854446,29277839174.0
telangana,2021,1,warangal urban,13629397,29277839174.0
telangana,2021,1,sangareddy,12350347,29277839174.0
telangana,2021,1,nalgonda,8018559,29277839174.0
telangana,2021,1,khammam,7140986,29277839174.0
telangana,2021,1,karimnagar,6934134,29277839174.0
telangana,2021,1,nizamabad,5831809,29277839174.0
telangana,2021,1,bhadradri kothagudem,5386614,29277839174.0
telangana,2021,2,hyderabad,212326623,29277839174.0
telangana,2021,2,rangareddy,63155281,29277839174.0
telangana,2021,2,medchal malkajgiri,58755991,29277839174.0
telangana,2021,2,warangal urban,15534189,29277839174.0
telangana,2021,2,sangareddy,14851128,29277839174.0
telangana,2021,2,nalgonda,10161723,29277839174.0
telangana,2021,2,khammam,9096326,29277839174.0
telangana,2021,2,karimnagar,8548354,29277839174.0
telangana,2021,2,nizamabad,7753597,29277839174.0
telangana,2021,2,bhadradri kothagudem,6854796,29277839174.0
telangana,2021,3,hyderabad,262028284,29277839174.0
telangana,2021,3,rangareddy,87884143,29277839174.0
telangana,2021,3,medchal malkajgiri,79514766,29277839174.0
telangana,2021,3,warangal urban,20050897,29277839174.0
telangana,2021,3,sangareddy,18758999,29277839174.0
telangana,2021,3,nalgonda,11844124,29277839174.0
telangana,2021,3,khammam,10938504,29277839174.0
telangana,2021,3,karimnagar,10704240,29277839174.0
telangana,2021,3,nizamabad,9331288,29277839174.0
telangana,2021,3,bhadradri kothagudem,8176066,29277839174.0
telangana,2021,4,hyderabad,325636475,29277839174.0
telangana,2021,4,rangareddy,111354739,29277839174.0
telangana,2021,4,medchal malkajgiri,98780634,29277839174.0
telangana,2021,4,warangal urban,24530882,29277839174.0
telangana,2021,4,sangareddy,23598968,29277839174.0
telangana,2021,4,nalgonda,14645444,29277839174.0
telangana,2021,4,khammam,13424236,29277839174.0
telangana,2021,4,karimnagar,13040240,29277839174.0
telangana,2021,4,nizamabad,12113902,29277839174.0
telangana,2021,4,bhadradri kothagudem,10121890,29277839174.0
telangana,2022,1,hyderabad,372711414,29277839174.0
telangana,2022,1,rangareddy,127675017,29277839174.0
telangana,2022,1,medchal malkajgiri,110893187,29277839174.0
telangana,2022,1,warangal urban,27504554,29277839174.0
telangana,2022,1,sangareddy,27250369,29277839174.0
telangana,2022,1,nalgonda,17014104,29277839174.0
telangana,2022,1,khammam,15266245,29277839174.0
telangana,2022,1,karimnagar,14698433,29277839174.0
telangana,2022,1,nizamabad,13749642,29277839174.0
telangana,2022,1,siddipet,11464769,29277839174.0
telangana,2022,2,hyderabad,446470234,29277839174.0
telangana,2022,2,rangareddy,161888380,29277839174.0
telangana,2022,2,medchal malkajgiri,134114768,29277839174.0
telangana,2022,2,warangal urban,32791256,29277839174.0
telangana,2022,2,sangareddy,32680472,29277839174.0
telangana,2022,2,nalgonda,19977314,29277839174.0
telangana,2022,2,khammam,17688119,29277839174.0
telangana,2022,2,karimnagar,17621343,29277839174.0
telangana,2022,2,nizamabad,16389018,29277839174.0
telangana,2022,2,siddipet,13598517,29277839174.0
telangana,2022,3,hyderabad,1018658174,29277839174.0
telangana,2022,3,rangareddy,169029273,29277839174.0
telangana,2022,3,medchal malkajgiri,136384039,29277839174.0
telangana,2022,3,sangareddy,33187414,29277839174.0
telangana,2022,3,warangal urban,27244856,29277839174.0
telangana,2022,3,nalgonda,19442094,29277839174.0
telangana,2022,3,karimnagar,17095584,29277839174.0
telangana,2022,3,khammam,17010697,29277839174.0
telangana,2022,3,nizamabad,15374558,29277839174.0
telangana,2022,3,siddipet,12900290,29277839174.0
telangana,2022,4,hyderabad,1133829812,29277839174.0
telangana,2022,4,rangareddy,191136402,29277839174.0
telangana,2022,4,medchal malkajgiri,151514969,29277839174.0
telangana,2022,4,sangareddy,38000808,29277839174.0
telangana,2022,4,warangal urban,29269688,29277839174.0
telangana,2022,4,nalgonda,21928009,29277839174.0
telangana,2022,4,karimnagar,19056918,29277839174.0
telangana,2022,4,khammam,18924276,29277839174.0
telangana,2022,4,nizamabad,18308473,29277839174.0
telangana,2022,4,siddipet,14715170,29277839174.0
telangana,2023,1,rangareddy,329344012,29277839174.0
telangana,2023,1,hyderabad,286887382,29277839174.0
telangana,2023,1,medchal malkajgiri,256028955,29277839174.0
telangana,2023,1,sangareddy,64762361,29277839174.0
telangana,2023,1,warangal urban,47328651,29277839174.0
telangana,2023,1,nalgonda,36293901,29277839174.0
telangana,2023,1,khammam,31419139,29277839174.0
telangana,2023,1,karimnagar,30992192,29277839174.0
telangana,2023,1,nizamabad,29666757,29277839174.0
telangana,2023,1,siddipet,24660934,29277839174.0
telangana,2023,2,rangareddy,384456496,29277839174.0
telangana,2023,2,hyderabad,328016262,29277839174.0
telangana,2023,2,medchal malkajgiri,296231089,29277839174.0
telangana,2023,2,sangareddy,75850320,29277839174.0
telangana,2023,2,warangal urban,53361513,29277839174.0
telangana,2023,2,nalgonda,41962395,29277839174.0
telangana,2023,2,khammam,36607410,29277839174.0
telangana,2023,2,karimnagar,35552008,29277839174.0
telangana,2023,2,nizamabad,34994548,29277839174.0
telangana,2023,2,siddipet,28696623,29277839174.0
telangana,2023,3,rangareddy,439381886,29277839174.0
telangana,2023,3,hyderabad,371834420,29277839174.0
telangana,2023,3,medchal malkajgiri,341559058,29277839174.0
telangana,2023,3,sangareddy,86831652,29277839174.0
telangana,2023,3,warangal urban,58807111,29277839174.0
telangana,2023,3,nalgonda,46150123,29277839174.0
telangana,2023,3,khammam,40556956,29277839174.0
telangana,2023,3,karimnagar,39168527,29277839174.0
telangana,2023,3,nizamabad,37772113,29277839174.0
telangana,2023,3,siddipet,31010716,29277839174.0
telangana,2023,4,rangareddy,460487052,29277839174.0
telangana,2023,4,hyderabad,388720083,29277839174.0
telangana,2023,4,medchal malkajgiri,362103399,29277839174.0
telangana,2023,4,sangareddy,96204412,29277839174.0
telangana,2023,4,warangal urban,64109092,29277839174.0
telangana,2023,4,nalgonda,51511022,29277839174.0
telangana,2023,4,khammam,44437431,29277839174.0
telangana,2023,4,nizamabad,43071426,29277839174.0
telangana,2023,4,karimnagar,43037506,29277839174.0
telangana,2023,4,siddipet,34702592,29277839174.0
telangana,2024,1,rangareddy,488047529,29277839174.0
telangana,2024,1,hyderabad,402314318,29277839174.0
telangana,2024,1,medchal malkajgiri,380041109,29277839174.0
telangana,2024,1,sangareddy,107498888,29277839174.0
telangana,2024,1,warangal urban,70551596,29277839174.0
telangana,2024,1,nalgonda,57098940,29277839174.0
telangana,2024,1,khammam,50268342,29277839174.0
telangana,2024,1,nizamabad,47460405,29277839174.0
telangana,2024,1,karimnagar,46640034,29277839174.0
telangana,2024,1,siddipet,38675119,29277839174.0
tripura,2018,1,west tripura,70467,29277839174.0
tripura,2018,1,south tripura,18338,29277839174.0
tripura,2018,1,sepahijala,14107,29277839174.0
tripura,2018,1,gomati,12229,29277839174.0
tripura,2018,1,north tripura,9915,29277839174.0
tripura,2018,1,dhalai,9195,29277839174.0
tripura,2018,1,khowai,8838,29277839174.0
tripura,2018,1,unakoti,5068,29277839174.0
tripura,2018,2,west tripura,108318,29277839174.0
tripura,2018,2,south tripura,22366,29277839174.0
tripura,2018,2,sepahijala,18815,29277839174.0
tripura,2018,2,gomati,16000,29277839174.0
tripura,2018,2,dhalai,14563,29277839174.0
tripura,2018,2,north tripura,13859,29277839174.0
tripura,2018,2,khowai,11440,29277839174.0
tripura,2018,2,unakoti,9198,29277839174.0
tripura,2018,3,west tripura,168029,29277839174.0
tripura,2018,3,south tripura,49250,29277839174.0
tripura,2018,3,gomati,34380,29277839174.0
tripura,2018,3,sepahijala,33646,29277839174.0
tripura,2018,3,unakoti,29360,29277839174.0
tripura,2018,3,north tripura,25747,29277839174.0
tripura,2018,3,dhalai,22350,29277839174.0
tripura,2018,3,khowai,14941,29277839174.0
tripura,2018,4,west tripura,192827,29277839174.0
tripura,2018,4,sepahijala,53688,29277839174.0
tripura,2018,4,south tripura,49820,29277839174.0
tripura,2018,4,gomati,38970,29277839174.0
tripura,2018,4,north tripura,34385,29277839174.0
tripura,2018,4,dhalai,28775,29277839174.0
tripura,2018,4,khowai,26880,29277839174.0
tripura,2018,4,unakoti,22714,29277839174.0
tripura,2019,1,west tripura,269281,29277839174.0
tripura,2019,1,sepahijala,65545,29277839174.0
tripura,2019,1,south tripura,64445,29277839174.0
tripura,2019,1,gomati,51994,29277839174.0
tripura,2019,1,khowai,36291,29277839174.0
tripura,2019,1,north tripura,35513,29277839174.0
tripura,2019,1,dhalai,33295,29277839174.0
tripura,2019,1,unakoti,24562,29277839174.0
tripura,2019,2,west tripura,259708,29277839174.0
tripura,2019,2,south tripura,58687,29277839174.0
tripura,2019,2,sepahijala,51675,29277839174.0
tripura,2019,2,gomati,44671,29277839174.0
tripura,2019,2,dhalai,35446,29277839174.0
tripura,2019,2,north tripura,34750,29277839174.0
tripura,2019,2,khowai,27357,29277839174.0
tripura,2019,2,unakoti,20264,29277839174.0
tripura,2019,3,west tripura,370916,29277839174.0
tripura,2019,3,south tripura,66682,29277839174.0
tripura,2019,3,sepahijala,64021,29277839174.0
tripura,2019,3,gomati,60249,29277839174.0
tripura,2019,3,north tripura,49503,29277839174.0
tripura,2019,3,dhalai,44468,29277839174.0
tripura,2019,3,khowai,31061,29277839174.0
tripura,2019,3,unakoti,24817,29277839174.0
tripura,2019,4,west tripura,394538,29277839174.0
tripura,2019,4,south tripura,76273,29277839174.0
tripura,2019,4,sepahijala,73165,29277839174.0
tripura,2019,4,gomati,72919,29277839174.0
tripura,2019,4,north tripura,61226,29277839174.0
tripura,2019,4,dhalai,52188,29277839174.0
tripura,2019,4,khowai,35979,29277839174.0
tripura,2019,4,unakoti,35536,29277839174.0
tripura,2020,1,west tripura,461888,29277839174.0
tripura,2020,1,south tripura,89869,29277839174.0
tripura,2020,1,sepahijala,82186,29277839174.0
tripura,2020,1,gomati,77355,29277839174.0
tripura,2020,1,north tripura,71460,29277839174.0
tripura,2020,1,dhalai,61425,29277839174.0
tripura,2020,1,khowai,43027,29277839174.0
tripura,2020,1,unakoti,37292,29277839174.0
tripura,2020,2,west tripura,422021,29277839174.0
tripura,2020,2,south tripura,120386,29277839174.0
tripura,2020,2,sepahijala,113723,29277839174.0
tripura,2020,2,north tripura,101129,29277839174.0
tripura,2020,2,gomati,94532,29277839174.0
tripura,2020,2,dhalai,91473,29277839174.0
tripura,2020,2,khowai,57871,29277839174.0
tripura,2020,2,unakoti,51385,29277839174.0
tripura,2020,3,west tripura,522218,29277839174.0
tripura,2020,3,south tripura,151881,29277839174.0
tripura,2020,3,sepahijala,144693,29277839174.0
tripura,2020,3,north tripura,126884,29277839174.0
tripura,2020,3,gomati,121329,29277839174.0
tripura,2020,3,dhalai,114616,29277839174.0
tripura,2020,3,khowai,72823,29277839174.0
tripura,2020,3,unakoti,63441,29277839174.0
tripura,2020,4,west tripura,692509,29277839174.0
tripura,2020,4,south tripura,182583,29277839174.0
tripura,2020,4,sepahijala,165182,29277839174.0
tripura,2020,4,north tripura,164023,29277839174.0
tripura,2020,4,gomati,149404,29277839174.0
tripura,2020,4,dhalai,137188,29277839174.0
tripura,2020,4,khowai,83899,29277839174.0
tripura,2020,4,unakoti,77102,29277839174.0
tripura,2021,1,west tripura,692376,29277839174.0
tripura,2021,1,south tripura,150265,29277839174.0
tripura,2021,1,north tripura,143060,29277839174.0
tripura,2021,1,sepahijala,141426,29277839174.0
tripura,2021,1,gomati,127271,29277839174.0
tripura,2021,1,dhalai,116945,29277839174.0
tripura,2021,1,khowai,71155,29277839174.0
tripura,2021,1,unakoti,68925,29277839174.0
tripura,2021,2,west tripura,772723,29277839174.0
tripura,2021,2,north tripura,176067,29277839174.0
tripura,2021,2,south tripura,171713,29277839174.0
tripura,2021,2,sepahijala,166437,29277839174.0
tripura,2021,2,gomati,148554,29277839174.0
tripura,2021,2,dhalai,138998,29277839174.0
tripura,2021,2,unakoti,88092,29277839174.0
tripura,2021,2,khowai,81845,29277839174.0
tripura,2021,3,west tripura,960039,29277839174.0
tripura,2021,3,north tripura,210698,29277839174.0
tripura,2021,3,sepahijala,195392,29277839174.0
tripura,2021,3,south tripura,186827,29277839174.0
tripura,2021,3,dhalai,167446,29277839174.0
tripura,2021,3,gomati,166441,29277839174.0
tripura,2021,3,unakoti,105296,29277839174.0
tripura,2021,3,khowai,89061,29277839174.0
tripura,2021,4,west tripura,1174499,29277839174.0
tripura,2021,4,north tripura,255959,29277839174.0
tripura,2021,4,sepahijala,233920,29277839174.0
tripura,2021,4,south tripura,219422,29277839174.0
tripura,2021,4,gomati,200196,29277839174.0
tripura,2021,4,dhalai,194907,29277839174.0
tripura,2021,4,unakoti,130201,29277839174.0
tripura,2021,4,khowai,111589,29277839174.0
tripura,2022,1,west tripura,1340631,29277839174.0
tripura,2022,1,north tripura,310764,29277839174.0
tripura,2022,1,sepahijala,257586,29277839174.0
tripura,2022,1,south tripura,242720,29277839174.0
tripura,2022,1,gomati,230019,29277839174.0
tripura,2022,1,dhalai,216216,29277839174.0
tripura,2022,1,unakoti,148265,29277839174.0
tripura,2022,1,khowai,124989,29277839174.0
tripura,2022,2,west tripura,1654938,29277839174.0
tripura,2022,2,north tripura,347933,29277839174.0
tripura,2022,2,sepahijala,301211,29277839174.0
tripura,2022,2,south tripura,270412,29277839174.0
tripura,2022,2,gomati,269581,29277839174.0
tripura,2022,2,dhalai,258585,29277839174.0
tripura,2022,2,unakoti,168534,29277839174.0
tripura,2022,2,khowai,147470,29277839174.0
tripura,2022,3,west tripura,2286054,29277839174.0
tripura,2022,3,north tripura,400198,29277839174.0
tripura,2022,3,sepahijala,358452,29277839174.0
tripura,2022,3,gomati,294377,29277839174.0
tripura,2022,3,dhalai,287101,29277839174.0
tripura,2022,3,south tripura,286379,29277839174.0
tripura,2022,3,unakoti,179593,29277839174.0
tripura,2022,3,khowai,164425,29277839174.0
tripura,2022,4,west tripura,3006900,29277839174.0
tripura,2022,4,north tripura,460914,29277839174.0
tripura,2022,4,sepahijala,352709,29277839174.0
tripura,2022,4,south tripura,318517,29277839174.0
tripura,2022,4,gomati,303790,29277839174.0
tripura,2022,4,unakoti,292384,29277839174.0
tripura,2022,4,dhalai,289984,29277839174.0
tripura,2022,4,khowai,172992,29277839174.0
tripura,2023,1,west tripura,3134574,29277839174.0
tripura,2023,1,north tripura,871256,29277839174.0
tripura,2023,1,sepahijala,638722,29277839174.0
tripura,2023,1,south tripura,608810,29277839174.0
tripura,2023,1,gomati,562299,29277839174.0
tripura,2023,1,dhalai,562193,29277839174.0
tripura,2023,1,unakoti,402005,29277839174.0
tripura,2023,1,khowai,338828,29277839174.0
tripura,2023,2,west tripura,3504788,29277839174.0
tripura,2023,2,north tripura,999059,29277839174.0
tripura,2023,2,sepahijala,701484,29277839174.0
tripura,2023,2,south tripura,670283,29277839174.0
tripura,2023,2,gomati,620180,29277839174.0
tripura,2023,2,dhalai,619543,29277839174.0
tripura,2023,2,unakoti,461521,29277839174.0
tripura,2023,2,khowai,352685,29277839174.0
tripura,2023,3,west tripura,4139314,29277839174.0
tripura,2023,3,north tripura,1152369,29277839174.0
tripura,2023,3,sepahijala,785302,29277839174.0
tripura,2023,3,south tripura,733436,29277839174.0
tripura,2023,3,dhalai,710839,29277839174.0
tripura,2023,3,gomati,679723,29277839174.0
tripura,2023,3,unakoti,520535,29277839174.0
tripura,2023,3,khowai,387244,29277839174.0
tripura,2023,4,west tripura,4523251,29277839174.0
tripura,2023,4,north tripura,1337292,29277839174.0
tripura,2023,4,south tripura,851971,29277839174.0
tripura,2023,4,sepahijala,849428,29277839174.0
tripura,2023,4,dhalai,788225,29277839174.0
tripura,2023,4,gomati,763260,29277839174.0
tripura,2023,4,unakoti,586144,29277839174.0
tripura,2023,4,khowai,441339,29277839174.0
tripura,2024,1,west tripura,4810816,29277839174.0
tripura,2024,1,north tripura,1501227,29277839174.0
tripura,2024,1,south tripura,971876,29277839174.0
tripura,2024,1,sepahijala,923724,29277839174.0
tripura,2024,1,dhalai,863498,29277839174.0
tripura,2024,1,gomati,823583,29277839174.0
tripura,2024,1,unakoti,650681,29277839174.0
tripura,2024,1,khowai,497234,29277839174.0
uttar-pradesh,2018,1,gautam buddha nagar,1387567,29277839174.0
uttar-pradesh,2018,1,lucknow,949749,29277839174.0
uttar-pradesh,2018,1,ghaziabad,751503,29277839174.0
uttar-pradesh,2018,1,prayagraj,628453,29277839174.0
uttar-pradesh,2018,1,varanasi,573338,29277839174.0
uttar-pradesh,2018,1,kanpur nagar,493390,29277839174.0
uttar-pradesh,2018,1,gorakhpur,324943,29277839174.0
uttar-pradesh,2018,1,bareilly,306561,29277839174.0
uttar-pradesh,2018,1,agra,298049,29277839174.0
uttar-pradesh,2018,1,meerut,267015,29277839174.0
uttar-pradesh,2018,2,gautam buddha nagar,1942298,29277839174.0
uttar-pradesh,2018,2,lucknow,1289613,29277839174.0
uttar-pradesh,2018,2,ghaziabad,1034409,29277839174.0
uttar-pradesh,2018,2,varanasi,836072,29277839174.0
uttar-pradesh,2018,2,prayagraj,804712,29277839174.0
uttar-pradesh,2018,2,kanpur nagar,675908,29277839174.0
uttar-pradesh,2018,2,gorakhpur,457691,29277839174.0
uttar-pradesh,2018,2,agra,401983,29277839174.0
uttar-pradesh,2018,2,bareilly,385460,29277839174.0
uttar-pradesh,2018,2,meerut,374625,29277839174.0
uttar-pradesh,2018,3,varanasi,3305134,29277839174.0
uttar-pradesh,2018,3,gautam buddha nagar,3256802,29277839174.0
uttar-pradesh,2018,3,lucknow,1745149,29277839174.0
uttar-pradesh,2018,3,ghaziabad,1537030,29277839174.0
uttar-pradesh,2018,3,sitapur,1244942,29277839174.0
uttar-pradesh,2018,3,prayagraj,1091032,29277839174.0
uttar-pradesh,2018,3,kanpur nagar,884952,29277839174.0
uttar-pradesh,2018,3,gorakhpur,589891,29277839174.0
uttar-pradesh,2018,3,kheri,588144,29277839174.0
uttar-pradesh,2018,3,bareilly,530401,29277839174.0
uttar-pradesh,2018,4,gautam buddha nagar,6083056,29277839174.0
uttar-pradesh,2018,4,ghaziabad,2891774,29277839174.0
uttar-pradesh,2018,4,lucknow,2611582,29277839174.0
uttar-pradesh,2018,4,varanasi,1806800,29277839174.0
uttar-pradesh,2018,4,prayagraj,1603709,29277839174.0
uttar-pradesh,2018,4,kanpur nagar,1254123,29277839174.0
uttar-pradesh,2018,4,gorakhpur,879250,29277839174.0
uttar-pradesh,2018,4,bareilly,797506,29277839174.0
uttar-pradesh,2018,4,agra,705927,29277839174.0
uttar-pradesh,2018,4,meerut,700099,29277839174.0
uttar-pradesh,2019,1,gautam buddha nagar,10750094,29277839174.0
uttar-pradesh,2019,1,lucknow,6724967,29277839174.0
uttar-pradesh,2019,1,ghaziabad,4604564,29277839174.0
uttar-pradesh,2019,1,prayagraj,2524007,29277839174.0
uttar-pradesh,2019,1,varanasi,2290282,29277839174.0
uttar-pradesh,2019,1,kanpur nagar,2045370,29277839174.0
uttar-pradesh,2019,1,gorakhpur,1266510,29277839174.0
uttar-pradesh,2019,1,bareilly,1150731,29277839174.0
uttar-pradesh,2019,1,meerut,1120213,29277839174.0
uttar-pradesh,2019,1,agra,1055850,29277839174.0
uttar-pradesh,2019,2,lucknow,12624404,29277839174.0
uttar-pradesh,2019,2,gautam buddha nagar,9667218,29277839174.0
uttar-pradesh,2019,2,ghaziabad,4679159,29277839174.0
uttar-pradesh,2019,2,kanpur nagar,2572884,29277839174.0
uttar-pradesh,2019,2,prayagraj,2300600,29277839174.0
uttar-pradesh,2019,2,varanasi,2098693,29277839174.0
uttar-pradesh,2019,2,gorakhpur,1168931,29277839174.0
uttar-pradesh,2019,2,meerut,1123899,29277839174.0
uttar-pradesh,2019,2,agra,1094456,29277839174.0
uttar-pradesh,2019,2,bareilly,893059,29277839174.0
uttar-pradesh,2019,3,gautam buddha nagar,13014875,29277839174.0
uttar-pradesh,2019,3,lucknow,11708246,29277839174.0
uttar-pradesh,2019,3,ghaziabad,6466390,29277839174.0
uttar-pradesh,2019,3,kanpur nagar,3032525,29277839174.0
uttar-pradesh,2019,3,prayagraj,2766837,29277839174.0
uttar-pradesh,2019,3,varanasi,2441735,29277839174.0
uttar-pradesh,2019,3,agra,1678565,29277839174.0
uttar-pradesh,2019,3,meerut,1429176,29277839174.0
uttar-pradesh,2019,3,gorakhpur,1301866,29277839174.0
uttar-pradesh,2019,3,bareilly,1164660,29277839174.0
uttar-pradesh,2019,4,gautam buddha nagar,16003102,29277839174.0
uttar-pradesh,2019,4,lucknow,14205324,29277839174.0
uttar-pradesh,2019,4,ghaziabad,7615506,29277839174.0
uttar-pradesh,2019,4,varanasi,4217796,29277839174.0
uttar-pradesh,2019,4,kanpur nagar,3438636,29277839174.0
uttar-pradesh,2019,4,prayagraj,3400115,29277839174.0
uttar-pradesh,2019,4,agra,1992945,29277839174.0
uttar-pradesh,2019,4,meerut,1820166,29277839174.0
uttar-pradesh,2019,4,gorakhpur,1669194,29277839174.0
uttar-pradesh,2019,4,bareilly,1342436,29277839174.0
uttar-pradesh,2020,1,gautam buddha nagar,16781339,29277839174.0
uttar-pradesh,2020,1,lucknow,15484604,29277839174.0
uttar-pradesh,2020,1,ghaziabad,8267770,29277839174.0
uttar-pradesh,2020,1,prayagraj,3666845,29277839174.0
uttar-pradesh,2020,1,varanasi,3542507,29277839174.0
uttar-pradesh,2020,1,kanpur nagar,3526062,29277839174.0
uttar-pradesh,2020,1,meerut,2734403,29277839174.0
uttar-pradesh,2020,1,agra,2580164,29277839174.0
uttar-pradesh,2020,1,gorakhpur,1933805,29277839174.0
uttar-pradesh,2020,1,bareilly,1552726,29277839174.0
uttar-pradesh,2020,2,lucknow,12430842,29277839174.0
uttar-pradesh,2020,2,gautam buddha nagar,10896512,29277839174.0
uttar-pradesh,2020,2,ghaziabad,7640595,29277839174.0
uttar-pradesh,2020,2,kanpur nagar,3495087,29277839174.0
uttar-pradesh,2020,2,meerut,2994911,29277839174.0
uttar-pradesh,2020,2,prayagraj,2935110,29277839174.0
uttar-pradesh,2020,2,agra,2837641,29277839174.0
uttar-pradesh,2020,2,varanasi,2569684,29277839174.0
uttar-pradesh,2020,2,gorakhpur,2231738,29277839174.0
uttar-pradesh,2020,2,aligarh,1873486,29277839174.0
uttar-pradesh,2020,3,lucknow,18626637,29277839174.0
uttar-pradesh,2020,3,gautam buddha nagar,17085582,29277839174.0
uttar-pradesh,2020,3,ghaziabad,10353511,29277839174.0
uttar-pradesh,2020,3,prayagraj,4424797,29277839174.0
uttar-pradesh,2020,3,kanpur nagar,4224357,29277839174.0
uttar-pradesh,2020,3,meerut,3739519,29277839174.0
uttar-pradesh,2020,3,agra,3402430,29277839174.0
uttar-pradesh,2020,3,varanasi,3370707,29277839174.0
uttar-pradesh,2020,3,gorakhpur,3197317,29277839174.0
uttar-pradesh,2020,3,aligarh,2172376,29277839174.0
uttar-pradesh,2020,4,gautam buddha nagar,26875484,29277839174.0
uttar-pradesh,2020,4,lucknow,21791125,29277839174.0
uttar-pradesh,2020,4,ghaziabad,15220234,29277839174.0
uttar-pradesh,2020,4,prayagraj,6423026,29277839174.0
uttar-pradesh,2020,4,kanpur nagar,6052576,29277839174.0
uttar-pradesh,2020,4,agra,5121332,29277839174.0
uttar-pradesh,2020,4,meerut,5063989,29277839174.0
uttar-pradesh,2020,4,varanasi,5020393,29277839174.0
uttar-pradesh,2020,4,gorakhpur,4537853,29277839174.0
uttar-pradesh,2020,4,aligarh,3179237,29277839174.0
uttar-pradesh,2021,1,lucknow,35616880,29277839174.0
uttar-pradesh,2021,1,gautam buddha nagar,31352951,29277839174.0
uttar-pradesh,2021,1,ghaziabad,16400075,29277839174.0
uttar-pradesh,2021,1,prayagraj,7886986,29277839174.0
uttar-pradesh,2021,1,kanpur nagar,6948497,29277839174.0
uttar-pradesh,2021,1,meerut,6883062,29277839174.0
uttar-pradesh,2021,1,varanasi,5807048,29277839174.0
uttar-pradesh,2021,1,agra,5773733,29277839174.0
uttar-pradesh,2021,1,gorakhpur,4804502,29277839174.0
uttar-pradesh,2021,1,aligarh,3639658,29277839174.0
uttar-pradesh,2021,2,lucknow,41241215,29277839174.0
uttar-pradesh,2021,2,gautam buddha nagar,29169349,29277839174.0
uttar-pradesh,2021,2,ghaziabad,16797842,29277839174.0
uttar-pradesh,2021,2,meerut,8599202,29277839174.0
uttar-pradesh,2021,2,prayagraj,8039353,29277839174.0
uttar-pradesh,2021,2,kanpur nagar,7585841,29277839174.0
uttar-pradesh,2021,2,agra,6542679,29277839174.0
uttar-pradesh,2021,2,varanasi,6220925,29277839174.0
uttar-pradesh,2021,2,gorakhpur,5995988,29277839174.0
uttar-pradesh,2021,2,aligarh,4566809,29277839174.0
uttar-pradesh,2021,3,lucknow,51055467,29277839174.0
uttar-pradesh,2021,3,gautam buddha nagar,41878965,29277839174.0
uttar-pradesh,2021,3,ghaziabad,22358776,29277839174.0
uttar-pradesh,2021,3,meerut,11446543,29277839174.0
uttar-pradesh,2021,3,prayagraj,10478343,29277839174.0
uttar-pradesh,2021,3,kanpur nagar,9924366,29277839174.0
uttar-pradesh,2021,3,agra,8882859,29277839174.0
uttar-pradesh,2021,3,varanasi,8732870,29277839174.0
uttar-pradesh,2021,3,gorakhpur,7464913,29277839174.0
uttar-pradesh,2021,3,aligarh,5783351,29277839174.0
uttar-pradesh,2021,4,lucknow,67415795,29277839174.0
uttar-pradesh,2021,4,gautam buddha nagar,52546170,29277839174.0
uttar-pradesh,2021,4,ghaziabad,27945576,29277839174.0
uttar-pradesh,2021,4,meerut,15531638,29277839174.0
